Exact15000
 
VEHICLE
NUMBER     CAPACITY
  8           1


CUSTOMER						
CUST NO,   XCOORD,	YCOORD,      DEMAND  READY TIME DUE DATE SERVICE TIME   
12383	56.345320	8.347660	1	0	1236	90
12384	56.347280	8.349970	1	0	1236	90
12385	56.347280	8.349970	1	0	1236	90
12386	56.348150	8.350700	1	0	1236	90
12387	56.344220	8.346060	1	0	1236	90
12388	56.343620	8.345210	1	0	1236	90
12389	56.347280	8.349970	1	0	1236	90
12390	56.343730	8.344940	1	0	1236	90
12391	56.346240	8.348850	1	0	1236	90
12392	56.348150	8.350700	1	0	1236	90
12393	56.343710	8.345330	1	0	1236	90
12394	56.345320	8.347660	1	0	1236	90
12395	56.346240	8.348850	1	0	1236	90
12396	56.343730	8.344940	1	0	1236	90
12397	56.343620	8.345210	1	0	1236	90
12398	56.344220	8.346060	1	0	1236	90
12399	56.345690	8.348210	1	0	1236	90
12400	56.343710	8.345330	1	0	1236	90
12401	56.343620	8.345210	1	0	1236	90
12402	56.347280	8.349970	1	0	1236	90
12403	56.343710	8.345330	1	0	1236	90
12404	56.343620	8.345210	1	0	1236	90
12405	56.347280	8.349970	1	0	1236	90
12406	56.343710	8.345330	1	0	1236	90
12407	56.345690	8.348210	1	0	1236	90
12408	56.347280	8.349970	1	0	1236	90
12409	56.347280	8.349970	1	0	1236	90
12410	56.347280	8.349970	1	0	1236	90
12411	56.348150	8.350700	1	0	1236	90
12412	56.346240	8.348850	1	0	1236	90
12413	56.344220	8.346060	1	0	1236	90
12414	56.343730	8.344940	1	0	1236	90
12415	56.343620	8.345210	1	0	1236	90
12416	56.346240	8.348850	1	0	1236	90
12417	56.347830	8.350470	1	0	1236	90
12418	56.345690	8.348210	1	0	1236	90
12419	56.343620	8.345210	1	0	1236	90
12420	56.345690	8.348210	1	0	1236	90
12421	56.345320	8.347660	1	0	1236	90
12422	56.344220	8.346060	1	0	1236	90
12423	56.343710	8.345330	1	0	1236	90
12424	56.345690	8.348210	1	0	1236	90
12425	56.345690	8.348210	1	0	1236	90
12426	56.345690	8.348210	1	0	1236	90
12427	56.343710	8.345330	1	0	1236	90
12428	56.345320	8.347660	1	0	1236	90
12429	56.346240	8.348850	1	0	1236	90
12430	56.343620	8.345210	1	0	1236	90
12431	56.347830	8.350470	1	0	1236	90
12432	56.348150	8.350700	1	0	1236	90
12433	56.347830	8.350470	1	0	1236	90
12434	56.345690	8.348210	1	0	1236	90
12435	56.348150	8.350700	1	0	1236	90
12436	56.343620	8.345210	1	0	1236	90
12437	56.345690	8.348210	1	0	1236	90
12438	56.344220	8.346060	1	0	1236	90
12439	56.343730	8.344940	1	0	1236	90
12440	56.345320	8.347660	1	0	1236	90
12441	56.344220	8.346060	1	0	1236	90
12442	56.345690	8.348210	1	0	1236	90
12443	56.345320	8.347660	1	0	1236	90
12444	56.348150	8.350700	1	0	1236	90
12445	56.343730	8.344940	1	0	1236	90
12446	56.348150	8.350700	1	0	1236	90
12447	56.345690	8.348210	1	0	1236	90
12448	56.343620	8.345210	1	0	1236	90
12449	56.344220	8.346060	1	0	1236	90
12450	56.348150	8.350700	1	0	1236	90
12451	56.343620	8.345210	1	0	1236	90
12452	56.346240	8.348850	1	0	1236	90
12453	56.343620	8.345210	1	0	1236	90
12454	56.343730	8.344940	1	0	1236	90
12455	56.347830	8.350470	1	0	1236	90
12456	56.347280	8.349970	1	0	1236	90
12457	56.345690	8.348210	1	0	1236	90
12458	56.347280	8.349970	1	0	1236	90
12459	56.345690	8.348210	1	0	1236	90
12460	56.343620	8.345210	1	0	1236	90
12461	56.343730	8.344940	1	0	1236	90
12462	56.343620	8.345210	1	0	1236	90
12463	56.343620	8.345210	1	0	1236	90
12464	56.345690	8.348210	1	0	1236	90
12465	56.347830	8.350470	1	0	1236	90
12466	56.348150	8.350700	1	0	1236	90
12467	56.347280	8.349970	1	0	1236	90
12468	56.347830	8.350470	1	0	1236	90
12469	56.343730	8.344940	1	0	1236	90
12470	56.343730	8.344940	1	0	1236	90
12471	56.343620	8.345210	1	0	1236	90
12472	56.345320	8.347660	1	0	1236	90
12473	56.345320	8.347660	1	0	1236	90
12474	56.347280	8.349970	1	0	1236	90
12475	56.343620	8.345210	1	0	1236	90
12476	56.347830	8.350470	1	0	1236	90
12477	56.348150	8.350700	1	0	1236	90
12478	56.344220	8.346060	1	0	1236	90
12479	56.345690	8.348210	1	0	1236	90
12480	56.345690	8.348210	1	0	1236	90
12481	56.343730	8.344940	1	0	1236	90
12482	56.343730	8.344940	1	0	1236	90
12483	56.343620	8.345210	1	0	1236	90
12484	56.346240	8.348850	1	0	1236	90
12485	56.348150	8.350700	1	0	1236	90
12486	56.343710	8.345330	1	0	1236	90
12487	56.347830	8.350470	1	0	1236	90
12488	56.347830	8.350470	1	0	1236	90
12489	56.346240	8.348850	1	0	1236	90
12490	56.343710	8.345330	1	0	1236	90
12491	56.346240	8.348850	1	0	1236	90
12492	56.347280	8.349970	1	0	1236	90
12493	56.347280	8.349970	1	0	1236	90
12494	56.347830	8.350470	1	0	1236	90
12495	56.345320	8.347660	1	0	1236	90
12496	56.343710	8.345330	1	0	1236	90
12497	56.345320	8.347660	1	0	1236	90
12498	56.348150	8.350700	1	0	1236	90
12499	56.343730	8.344940	1	0	1236	90
12500	56.343730	8.344940	1	0	1236	90
12501	56.343620	8.345210	1	0	1236	90
12502	56.346240	8.348850	1	0	1236	90
12503	56.343620	8.345210	1	0	1236	90
12504	56.343710	8.345330	1	0	1236	90
12505	56.347830	8.350470	1	0	1236	90
12506	56.347280	8.349970	1	0	1236	90
12507	56.343620	8.345210	1	0	1236	90
12508	56.345320	8.347660	1	0	1236	90
12509	56.348150	8.350700	1	0	1236	90
12510	56.348150	8.350700	1	0	1236	90
12511	56.347830	8.350470	1	0	1236	90
12512	56.343620	8.345210	1	0	1236	90
12513	56.343710	8.345330	1	0	1236	90
12514	56.343730	8.344940	1	0	1236	90
12515	56.343620	8.345210	1	0	1236	90
12516	56.343730	8.344940	1	0	1236	90
12517	56.348150	8.350700	1	0	1236	90
12518	56.345320	8.347660	1	0	1236	90
12519	56.345690	8.348210	1	0	1236	90
12520	56.346240	8.348850	1	0	1236	90
12521	56.343620	8.345210	1	0	1236	90
12522	56.348150	8.350700	1	0	1236	90
12523	56.343620	8.345210	1	0	1236	90
12524	56.347830	8.350470	1	0	1236	90
12525	56.344220	8.346060	1	0	1236	90
12526	56.344220	8.346060	1	0	1236	90
12527	56.346240	8.348850	1	0	1236	90
12528	56.345690	8.348210	1	0	1236	90
12529	56.343710	8.345330	1	0	1236	90
12530	56.345320	8.347660	1	0	1236	90
12531	56.348150	8.350700	1	0	1236	90
12532	56.346240	8.348850	1	0	1236	90
12533	56.348150	8.350700	1	0	1236	90
12534	56.346240	8.348850	1	0	1236	90
12535	56.343730	8.344940	1	0	1236	90
12536	56.343620	8.345210	1	0	1236	90
12537	56.343710	8.345330	1	0	1236	90
12538	56.347280	8.349970	1	0	1236	90
12539	56.346240	8.348850	1	0	1236	90
12540	56.346240	8.348850	1	0	1236	90
12541	56.348150	8.350700	1	0	1236	90
12542	56.343620	8.345210	1	0	1236	90
12543	56.344220	8.346060	1	0	1236	90
12544	56.347830	8.350470	1	0	1236	90
12545	56.344220	8.346060	1	0	1236	90
12546	56.348150	8.350700	1	0	1236	90
12547	56.348150	8.350700	1	0	1236	90
12548	56.345690	8.348210	1	0	1236	90
12549	56.348150	8.350700	1	0	1236	90
12550	56.348150	8.350700	1	0	1236	90
12551	56.343710	8.345330	1	0	1236	90
12552	56.347830	8.350470	1	0	1236	90
12553	56.343620	8.345210	1	0	1236	90
12554	56.344220	8.346060	1	0	1236	90
12555	56.346240	8.348850	1	0	1236	90
12556	56.343620	8.345210	1	0	1236	90
12557	56.347830	8.350470	1	0	1236	90
12558	56.346240	8.348850	1	0	1236	90
12559	56.343620	8.345210	1	0	1236	90
12560	56.346240	8.348850	1	0	1236	90
12561	56.343710	8.345330	1	0	1236	90
12562	56.344220	8.346060	1	0	1236	90
12563	56.345690	8.348210	1	0	1236	90
12564	56.347280	8.349970	1	0	1236	90
12565	56.345320	8.347660	1	0	1236	90
12566	56.347280	8.349970	1	0	1236	90
12567	56.347830	8.350470	1	0	1236	90
12568	56.343710	8.345330	1	0	1236	90
12569	56.347830	8.350470	1	0	1236	90
12570	56.347280	8.349970	1	0	1236	90
12571	56.346240	8.348850	1	0	1236	90
12572	56.345320	8.347660	1	0	1236	90
12573	56.343710	8.345330	1	0	1236	90
12574	56.343730	8.344940	1	0	1236	90
12575	56.344220	8.346060	1	0	1236	90
12576	56.347280	8.349970	1	0	1236	90
12577	56.348150	8.350700	1	0	1236	90
12578	56.343620	8.345210	1	0	1236	90
12579	56.348150	8.350700	1	0	1236	90
12580	56.347830	8.350470	1	0	1236	90
12581	56.346240	8.348850	1	0	1236	90
12582	56.345320	8.347660	1	0	1236	90
12583	56.348150	8.350700	1	0	1236	90
12584	56.346240	8.348850	1	0	1236	90
12585	56.344220	8.346060	1	0	1236	90
12586	56.343730	8.344940	1	0	1236	90
12587	56.343620	8.345210	1	0	1236	90
12588	56.343710	8.345330	1	0	1236	90
12589	56.346240	8.348850	1	0	1236	90
12590	56.345320	8.347660	1	0	1236	90
12591	56.343730	8.344940	1	0	1236	90
12592	56.347280	8.349970	1	0	1236	90
12593	56.343710	8.345330	1	0	1236	90
12594	56.346240	8.348850	1	0	1236	90
12595	56.343620	8.345210	1	0	1236	90
12596	56.343620	8.345210	1	0	1236	90
12597	56.347280	8.349970	1	0	1236	90
12598	56.345690	8.348210	1	0	1236	90
12599	56.347280	8.349970	1	0	1236	90
12600	56.347280	8.349970	1	0	1236	90
12601	56.343730	8.344940	1	0	1236	90
12602	56.347830	8.350470	1	0	1236	90
12603	56.347830	8.350470	1	0	1236	90
12604	56.343620	8.345210	1	0	1236	90
12605	56.343710	8.345330	1	0	1236	90
12606	56.348150	8.350700	1	0	1236	90
12607	56.346240	8.348850	1	0	1236	90
12608	56.346240	8.348850	1	0	1236	90
12609	56.345320	8.347660	1	0	1236	90
12610	56.345690	8.348210	1	0	1236	90
12611	56.344220	8.346060	1	0	1236	90
12612	56.343620	8.345210	1	0	1236	90
12613	56.343620	8.345210	1	0	1236	90
12614	56.347830	8.350470	1	0	1236	90
12615	56.345320	8.347660	1	0	1236	90
12616	56.347830	8.350470	1	0	1236	90
12617	56.343620	8.345210	1	0	1236	90
12618	56.346240	8.348850	1	0	1236	90
12619	56.343620	8.345210	1	0	1236	90
12620	56.345690	8.348210	1	0	1236	90
12621	56.347280	8.349970	1	0	1236	90
12622	56.345690	8.348210	1	0	1236	90
12623	56.346240	8.348850	1	0	1236	90
12624	56.347830	8.350470	1	0	1236	90
12625	56.345320	8.347660	1	0	1236	90
12626	56.343710	8.345330	1	0	1236	90
12627	56.343730	8.344940	1	0	1236	90
12628	56.345320	8.347660	1	0	1236	90
12629	56.343730	8.344940	1	0	1236	90
12630	56.348150	8.350700	1	0	1236	90
12631	56.345690	8.348210	1	0	1236	90
12632	56.347280	8.349970	1	0	1236	90
12633	56.347830	8.350470	1	0	1236	90
12634	56.343710	8.345330	1	0	1236	90
12635	56.345690	8.348210	1	0	1236	90
12636	56.347280	8.349970	1	0	1236	90
12637	56.343730	8.344940	1	0	1236	90
12638	56.343730	8.344940	1	0	1236	90
12639	56.348150	8.350700	1	0	1236	90
12640	56.345320	8.347660	1	0	1236	90
12641	56.344220	8.346060	1	0	1236	90
12642	56.343730	8.344940	1	0	1236	90
12643	56.345320	8.347660	1	0	1236	90
12644	56.343710	8.345330	1	0	1236	90
12645	56.347280	8.349970	1	0	1236	90
12646	56.347830	8.350470	1	0	1236	90
12647	56.347830	8.350470	1	0	1236	90
12648	56.343730	8.344940	1	0	1236	90
12649	56.345690	8.348210	1	0	1236	90
12650	56.345320	8.347660	1	0	1236	90
12651	56.344220	8.346060	1	0	1236	90
12652	56.347830	8.350470	1	0	1236	90
12653	56.346240	8.348850	1	0	1236	90
12654	56.344220	8.346060	1	0	1236	90
12655	56.344220	8.346060	1	0	1236	90
12656	56.343710	8.345330	1	0	1236	90
12657	56.343620	8.345210	1	0	1236	90
12658	56.344220	8.346060	1	0	1236	90
12659	56.345690	8.348210	1	0	1236	90
12660	56.343620	8.345210	1	0	1236	90
12661	56.345690	8.348210	1	0	1236	90
12662	56.347830	8.350470	1	0	1236	90
12663	56.345690	8.348210	1	0	1236	90
12664	56.343620	8.345210	1	0	1236	90
12665	56.343710	8.345330	1	0	1236	90
12666	56.348150	8.350700	1	0	1236	90
12667	56.347830	8.350470	1	0	1236	90
12668	56.343620	8.345210	1	0	1236	90
12669	56.345320	8.347660	1	0	1236	90
12670	56.345690	8.348210	1	0	1236	90
12671	56.344220	8.346060	1	0	1236	90
12672	56.345690	8.348210	1	0	1236	90
12673	56.344220	8.346060	1	0	1236	90
12674	56.345690	8.348210	1	0	1236	90
12675	56.347830	8.350470	1	0	1236	90
12676	56.344220	8.346060	1	0	1236	90
12677	56.346240	8.348850	1	0	1236	90
12678	56.343710	8.345330	1	0	1236	90
12679	56.344220	8.346060	1	0	1236	90
12680	56.343620	8.345210	1	0	1236	90
12681	56.343710	8.345330	1	0	1236	90
12682	56.348150	8.350700	1	0	1236	90
12683	56.347280	8.349970	1	0	1236	90
12684	56.345320	8.347660	1	0	1236	90
12685	56.343710	8.345330	1	0	1236	90
12686	56.343710	8.345330	1	0	1236	90
12687	56.345320	8.347660	1	0	1236	90
12688	56.345320	8.347660	1	0	1236	90
12689	56.343710	8.345330	1	0	1236	90
12690	56.345690	8.348210	1	0	1236	90
12691	56.347830	8.350470	1	0	1236	90
12692	56.346240	8.348850	1	0	1236	90
12693	56.343730	8.344940	1	0	1236	90
12694	56.348150	8.350700	1	0	1236	90
12695	56.345320	8.347660	1	0	1236	90
12696	56.343730	8.344940	1	0	1236	90
12697	56.347830	8.350470	1	0	1236	90
12698	56.343710	8.345330	1	0	1236	90
12699	56.348150	8.350700	1	0	1236	90
12700	56.343620	8.345210	1	0	1236	90
12701	56.344220	8.346060	1	0	1236	90
12702	56.347280	8.349970	1	0	1236	90
12703	56.344220	8.346060	1	0	1236	90
12704	56.345320	8.347660	1	0	1236	90
12705	56.343710	8.345330	1	0	1236	90
12706	56.343710	8.345330	1	0	1236	90
12707	56.348150	8.350700	1	0	1236	90
12708	56.347830	8.350470	1	0	1236	90
12709	56.347830	8.350470	1	0	1236	90
12710	56.346240	8.348850	1	0	1236	90
12711	56.345690	8.348210	1	0	1236	90
12712	56.346240	8.348850	1	0	1236	90
12713	56.343730	8.344940	1	0	1236	90
12714	56.348150	8.350700	1	0	1236	90
12715	56.346240	8.348850	1	0	1236	90
12716	56.344220	8.346060	1	0	1236	90
12717	56.343620	8.345210	1	0	1236	90
12718	56.347830	8.350470	1	0	1236	90
12719	56.347830	8.350470	1	0	1236	90
12720	56.343710	8.345330	1	0	1236	90
12721	56.343710	8.345330	1	0	1236	90
12722	56.343730	8.344940	1	0	1236	90
12723	56.343620	8.345210	1	0	1236	90
12724	56.343710	8.345330	1	0	1236	90
12725	56.346240	8.348850	1	0	1236	90
12726	56.343730	8.344940	1	0	1236	90
12727	56.343710	8.345330	1	0	1236	90
12728	56.348150	8.350700	1	0	1236	90
12729	56.346240	8.348850	1	0	1236	90
12730	56.345320	8.347660	1	0	1236	90
12731	56.343710	8.345330	1	0	1236	90
12732	56.348150	8.350700	1	0	1236	90
12733	56.346240	8.348850	1	0	1236	90
12734	56.345690	8.348210	1	0	1236	90
12735	56.347280	8.349970	1	0	1236	90
12736	56.345320	8.347660	1	0	1236	90
12737	56.346240	8.348850	1	0	1236	90
12738	56.343620	8.345210	1	0	1236	90
12739	56.344220	8.346060	1	0	1236	90
12740	56.347280	8.349970	1	0	1236	90
12741	56.344220	8.346060	1	0	1236	90
12742	56.348150	8.350700	1	0	1236	90
12743	56.345320	8.347660	1	0	1236	90
12744	56.348150	8.350700	1	0	1236	90
12745	56.347830	8.350470	1	0	1236	90
12746	56.347830	8.350470	1	0	1236	90
12747	56.343710	8.345330	1	0	1236	90
12748	56.347280	8.349970	1	0	1236	90
12749	56.343710	8.345330	1	0	1236	90
12750	56.344220	8.346060	1	0	1236	90
12751	56.345320	8.347660	1	0	1236	90
12752	56.343710	8.345330	1	0	1236	90
12753	56.344220	8.346060	1	0	1236	90
12754	56.345690	8.348210	1	0	1236	90
12755	56.344220	8.346060	1	0	1236	90
12756	56.348150	8.350700	1	0	1236	90
12757	56.344220	8.346060	1	0	1236	90
12758	56.345690	8.348210	1	0	1236	90
12759	56.347280	8.349970	1	0	1236	90
12760	56.343620	8.345210	1	0	1236	90
12761	56.343730	8.344940	1	0	1236	90
12762	56.348150	8.350700	1	0	1236	90
12763	56.345320	8.347660	1	0	1236	90
12764	56.347280	8.349970	1	0	1236	90
12765	56.347280	8.349970	1	0	1236	90
12766	56.343620	8.345210	1	0	1236	90
12767	56.348150	8.350700	1	0	1236	90
12768	56.344220	8.346060	1	0	1236	90
12769	56.343730	8.344940	1	0	1236	90
12770	56.344220	8.346060	1	0	1236	90
12771	56.348150	8.350700	1	0	1236	90
12772	56.348150	8.350700	1	0	1236	90
12773	56.343710	8.345330	1	0	1236	90
12774	56.347280	8.349970	1	0	1236	90
12775	56.345320	8.347660	1	0	1236	90
12776	56.347830	8.350470	1	0	1236	90
12777	56.348150	8.350700	1	0	1236	90
12778	56.345320	8.347660	1	0	1236	90
12779	56.347280	8.349970	1	0	1236	90
12780	56.346240	8.348850	1	0	1236	90
12781	56.344220	8.346060	1	0	1236	90
12782	56.347280	8.349970	1	0	1236	90
12783	56.347280	8.349970	1	0	1236	90
12784	56.348150	8.350700	1	0	1236	90
12785	56.348150	8.350700	1	0	1236	90
12786	56.345320	8.347660	1	0	1236	90
12787	56.347830	8.350470	1	0	1236	90
12788	56.343620	8.345210	1	0	1236	90
12789	56.346240	8.348850	1	0	1236	90
12790	56.343730	8.344940	1	0	1236	90
12791	56.343710	8.345330	1	0	1236	90
12792	56.348150	8.350700	1	0	1236	90
12793	56.343620	8.345210	1	0	1236	90
12794	56.343620	8.345210	1	0	1236	90
12795	56.345320	8.347660	1	0	1236	90
12796	56.347830	8.350470	1	0	1236	90
12797	56.343620	8.345210	1	0	1236	90
12798	56.343710	8.345330	1	0	1236	90
12799	56.345690	8.348210	1	0	1236	90
12800	56.348150	8.350700	1	0	1236	90
12801	56.343710	8.345330	1	0	1236	90
12802	56.345690	8.348210	1	0	1236	90
12803	56.343730	8.344940	1	0	1236	90
12804	56.343730	8.344940	1	0	1236	90
12805	56.343730	8.344940	1	0	1236	90
12806	56.345320	8.347660	1	0	1236	90
12807	56.343730	8.344940	1	0	1236	90
12808	56.345320	8.347660	1	0	1236	90
12809	56.345690	8.348210	1	0	1236	90
12810	56.345690	8.348210	1	0	1236	90
12811	56.345690	8.348210	1	0	1236	90
12812	56.343730	8.344940	1	0	1236	90
12813	56.344220	8.346060	1	0	1236	90
12814	56.347830	8.350470	1	0	1236	90
12815	56.343620	8.345210	1	0	1236	90
12816	56.347280	8.349970	1	0	1236	90
12817	56.346240	8.348850	1	0	1236	90
12818	56.345690	8.348210	1	0	1236	90
12819	56.345320	8.347660	1	0	1236	90
12820	56.343730	8.344940	1	0	1236	90
12821	56.347830	8.350470	1	0	1236	90
12822	56.344220	8.346060	1	0	1236	90
12823	56.343620	8.345210	1	0	1236	90
12824	56.344220	8.346060	1	0	1236	90
12825	56.347280	8.349970	1	0	1236	90
12826	56.343730	8.344940	1	0	1236	90
12827	56.346240	8.348850	1	0	1236	90
12828	56.343710	8.345330	1	0	1236	90
12829	56.344220	8.346060	1	0	1236	90
12830	56.347280	8.349970	1	0	1236	90
12831	56.345690	8.348210	1	0	1236	90
12832	56.343710	8.345330	1	0	1236	90
12833	56.347280	8.349970	1	0	1236	90
12834	56.343620	8.345210	1	0	1236	90
12835	56.343620	8.345210	1	0	1236	90
12836	56.348150	8.350700	1	0	1236	90
12837	56.347830	8.350470	1	0	1236	90
12838	56.346240	8.348850	1	0	1236	90
12839	56.346240	8.348850	1	0	1236	90
12840	56.347830	8.350470	1	0	1236	90
12841	56.345320	8.347660	1	0	1236	90
12842	56.344220	8.346060	1	0	1236	90
12843	56.345320	8.347660	1	0	1236	90
12844	56.345320	8.347660	1	0	1236	90
12845	56.348150	8.350700	1	0	1236	90
12846	56.345320	8.347660	1	0	1236	90
12847	56.348150	8.350700	1	0	1236	90
12848	56.348150	8.350700	1	0	1236	90
12849	56.343730	8.344940	1	0	1236	90
12850	56.347280	8.349970	1	0	1236	90
12851	56.343710	8.345330	1	0	1236	90
12852	56.343620	8.345210	1	0	1236	90
12853	56.343620	8.345210	1	0	1236	90
12854	56.345690	8.348210	1	0	1236	90
12855	56.348150	8.350700	1	0	1236	90
12856	56.344220	8.346060	1	0	1236	90
12857	56.346240	8.348850	1	0	1236	90
12858	56.348150	8.350700	1	0	1236	90
12859	56.347830	8.350470	1	0	1236	90
12860	56.345690	8.348210	1	0	1236	90
12861	56.345690	8.348210	1	0	1236	90
12862	56.343710	8.345330	1	0	1236	90
12863	56.345690	8.348210	1	0	1236	90
12864	56.346240	8.348850	1	0	1236	90
12865	56.345690	8.348210	1	0	1236	90
12866	56.345320	8.347660	1	0	1236	90
12867	56.345320	8.347660	1	0	1236	90
12868	56.345320	8.347660	1	0	1236	90
12869	56.345690	8.348210	1	0	1236	90
12870	56.347280	8.349970	1	0	1236	90
12871	56.345690	8.348210	1	0	1236	90
12872	56.343620	8.345210	1	0	1236	90
12873	56.343710	8.345330	1	0	1236	90
12874	56.345690	8.348210	1	0	1236	90
12875	56.347830	8.350470	1	0	1236	90
12876	56.343730	8.344940	1	0	1236	90
12877	56.345690	8.348210	1	0	1236	90
12878	56.343730	8.344940	1	0	1236	90
12879	56.347280	8.349970	1	0	1236	90
12880	56.345320	8.347660	1	0	1236	90
12881	56.347280	8.349970	1	0	1236	90
12882	56.343710	8.345330	1	0	1236	90
12883	56.343710	8.345330	1	0	1236	90
12884	56.347830	8.350470	1	0	1236	90
12885	56.346240	8.348850	1	0	1236	90
12886	56.347280	8.349970	1	0	1236	90
12887	56.345320	8.347660	1	0	1236	90
12888	56.347830	8.350470	1	0	1236	90
12889	56.343710	8.345330	1	0	1236	90
12890	56.343730	8.344940	1	0	1236	90
12891	56.343620	8.345210	1	0	1236	90
12892	56.345690	8.348210	1	0	1236	90
12893	56.344220	8.346060	1	0	1236	90
12894	56.343730	8.344940	1	0	1236	90
12895	56.347830	8.350470	1	0	1236	90
12896	56.346240	8.348850	1	0	1236	90
12897	56.343620	8.345210	1	0	1236	90
12898	56.344220	8.346060	1	0	1236	90
12899	56.345690	8.348210	1	0	1236	90
12900	56.344220	8.346060	1	0	1236	90
12901	56.343620	8.345210	1	0	1236	90
12902	56.347830	8.350470	1	0	1236	90
12903	56.347280	8.349970	1	0	1236	90
12904	56.346240	8.348850	1	0	1236	90
12905	56.344220	8.346060	1	0	1236	90
12906	56.347830	8.350470	1	0	1236	90
12907	56.347830	8.350470	1	0	1236	90
12908	56.343620	8.345210	1	0	1236	90
12909	56.347280	8.349970	1	0	1236	90
12910	56.345320	8.347660	1	0	1236	90
12911	56.347830	8.350470	1	0	1236	90
12912	56.345320	8.347660	1	0	1236	90
12913	56.347830	8.350470	1	0	1236	90
12914	56.347830	8.350470	1	0	1236	90
12915	56.343710	8.345330	1	0	1236	90
12916	56.343710	8.345330	1	0	1236	90
12917	56.343620	8.345210	1	0	1236	90
12918	56.344220	8.346060	1	0	1236	90
12919	56.343710	8.345330	1	0	1236	90
12920	56.343620	8.345210	1	0	1236	90
12921	56.343730	8.344940	1	0	1236	90
12922	56.346240	8.348850	1	0	1236	90
12923	56.343730	8.344940	1	0	1236	90
12924	56.345690	8.348210	1	0	1236	90
12925	56.347830	8.350470	1	0	1236	90
12926	56.345690	8.348210	1	0	1236	90
12927	56.345690	8.348210	1	0	1236	90
12928	56.348150	8.350700	1	0	1236	90
12929	56.348150	8.350700	1	0	1236	90
12930	56.344220	8.346060	1	0	1236	90
12931	56.347830	8.350470	1	0	1236	90
12932	56.344220	8.346060	1	0	1236	90
12933	56.347280	8.349970	1	0	1236	90
12934	56.343730	8.344940	1	0	1236	90
12935	56.343730	8.344940	1	0	1236	90
12936	56.347830	8.350470	1	0	1236	90
12937	56.348150	8.350700	1	0	1236	90
12938	56.343620	8.345210	1	0	1236	90
12939	56.347830	8.350470	1	0	1236	90
12940	56.348150	8.350700	1	0	1236	90
12941	56.347830	8.350470	1	0	1236	90
12942	56.347830	8.350470	1	0	1236	90
12943	56.344220	8.346060	1	0	1236	90
12944	56.343710	8.345330	1	0	1236	90
12945	56.345320	8.347660	1	0	1236	90
12946	56.343620	8.345210	1	0	1236	90
12947	56.345690	8.348210	1	0	1236	90
12948	56.347280	8.349970	1	0	1236	90
12949	56.345690	8.348210	1	0	1236	90
12950	56.345690	8.348210	1	0	1236	90
12951	56.345690	8.348210	1	0	1236	90
12952	56.347830	8.350470	1	0	1236	90
12953	56.343730	8.344940	1	0	1236	90
12954	56.346240	8.348850	1	0	1236	90
12955	56.345320	8.347660	1	0	1236	90
12956	56.343620	8.345210	1	0	1236	90
12957	56.347830	8.350470	1	0	1236	90
12958	56.343710	8.345330	1	0	1236	90
12959	56.347830	8.350470	1	0	1236	90
12960	56.343620	8.345210	1	0	1236	90
12961	56.345320	8.347660	1	0	1236	90
12962	56.345320	8.347660	1	0	1236	90
12963	56.347280	8.349970	1	0	1236	90
12964	56.344220	8.346060	1	0	1236	90
12965	56.347830	8.350470	1	0	1236	90
12966	56.343620	8.345210	1	0	1236	90
12967	56.347830	8.350470	1	0	1236	90
12968	56.347830	8.350470	1	0	1236	90
12969	56.344220	8.346060	1	0	1236	90
12970	56.343620	8.345210	1	0	1236	90
12971	56.343730	8.344940	1	0	1236	90
12972	56.345690	8.348210	1	0	1236	90
12973	56.343730	8.344940	1	0	1236	90
12974	56.347280	8.349970	1	0	1236	90
12975	56.343620	8.345210	1	0	1236	90
12976	56.345320	8.347660	1	0	1236	90
12977	56.343620	8.345210	1	0	1236	90
12978	56.346240	8.348850	1	0	1236	90
12979	56.348150	8.350700	1	0	1236	90
12980	56.343730	8.344940	1	0	1236	90
12981	56.347280	8.349970	1	0	1236	90
12982	56.345320	8.347660	1	0	1236	90
12983	56.348150	8.350700	1	0	1236	90
12984	56.344220	8.346060	1	0	1236	90
12985	56.345690	8.348210	1	0	1236	90
12986	56.343710	8.345330	1	0	1236	90
12987	56.345690	8.348210	1	0	1236	90
12988	56.343620	8.345210	1	0	1236	90
12989	56.347280	8.349970	1	0	1236	90
12990	56.343730	8.344940	1	0	1236	90
12991	56.344220	8.346060	1	0	1236	90
12992	56.343730	8.344940	1	0	1236	90
12993	56.343620	8.345210	1	0	1236	90
12994	56.343730	8.344940	1	0	1236	90
12995	56.344220	8.346060	1	0	1236	90
12996	56.344220	8.346060	1	0	1236	90
12997	56.345690	8.348210	1	0	1236	90
12998	56.343620	8.345210	1	0	1236	90
12999	56.348150	8.350700	1	0	1236	90
13000	56.347830	8.350470	1	0	1236	90
13001	56.343620	8.345210	1	0	1236	90
13002	56.348150	8.350700	1	0	1236	90
13003	56.343620	8.345210	1	0	1236	90
13004	56.348150	8.350700	1	0	1236	90
13005	56.344220	8.346060	1	0	1236	90
13006	56.345320	8.347660	1	0	1236	90
13007	56.345320	8.347660	1	0	1236	90
13008	56.344220	8.346060	1	0	1236	90
13009	56.343730	8.344940	1	0	1236	90
13010	56.343730	8.344940	1	0	1236	90
13011	56.347280	8.349970	1	0	1236	90
13012	56.346240	8.348850	1	0	1236	90
13013	56.344220	8.346060	1	0	1236	90
13014	56.343710	8.345330	1	0	1236	90
