Mix1000
 
VEHICLE
NUMBER     CAPACITY
  8           1


CUSTOMER						
CUST NO,   XCOORD,	YCOORD,      DEMAND  READY TIME DUE DATE SERVICE TIME   
657	56.363880	8.619940	1	0	1236	90
658	56.172656	8.399047	1	0	1236	90
659	56.133640	8.969280	1	0	1236	90
660	55.275629	9.464602	1	0	1236	90
661	55.466160	8.730690	1	0	1236	90
662	55.635214	9.569638	1	0	1236	90
663	54.932990	9.256970	1	0	1236	90
664	56.399416	10.081424	1	0	1236	90
665	56.343730	8.344940	1	0	1236	90
666	57.192584	9.610550	1	0	1236	90
667	55.617440	8.487860	1	0	1236	90
668	55.951836	9.613530	1	0	1236	90
669	57.625070	10.435480	1	0	1236	90
670	56.138526	9.236240	1	0	1236	90
671	57.591470	9.966300	1	0	1236	90
672	56.128832	9.005633	1	0	1236	90
673	56.409060	10.872000	1	0	1236	90
674	56.175321	9.521764	1	0	1236	90
675	56.960460	8.636720	1	0	1236	90
676	57.120871	9.747360	1	0	1236	90
677	56.491500	8.601930	1	0	1236	90
678	56.933656	9.966898	1	0	1236	90
679	56.363880	8.619940	1	0	1236	90
680	56.396195	10.666418	1	0	1236	90
681	56.133570	8.971100	1	0	1236	90
682	56.184384	9.784089	1	0	1236	90
683	55.466160	8.730690	1	0	1236	90
684	56.336306	8.794167	1	0	1236	90
685	54.934460	9.257490	1	0	1236	90
686	57.088025	10.250556	1	0	1236	90
687	56.343710	8.345330	1	0	1236	90
688	57.071907	9.271591	1	0	1236	90
689	55.617810	8.488310	1	0	1236	90
690	55.774132	9.812361	1	0	1236	90
691	57.598300	10.410380	1	0	1236	90
692	56.509680	9.258327	1	0	1236	90
693	57.591780	9.962220	1	0	1236	90
694	56.393778	8.892186	1	0	1236	90
695	56.412390	10.878980	1	0	1236	90
696	56.012769	8.621875	1	0	1236	90
697	56.952890	8.688050	1	0	1236	90
698	56.343689	8.660383	1	0	1236	90
699	56.491830	8.597680	1	0	1236	90
700	56.099741	9.115230	1	0	1236	90
701	56.361810	8.607960	1	0	1236	90
702	55.607952	9.360633	1	0	1236	90
703	56.133640	8.969280	1	0	1236	90
704	56.944761	9.974520	1	0	1236	90
705	55.468380	8.765760	1	0	1236	90
706	55.913760	10.202138	1	0	1236	90
707	54.932990	9.256970	1	0	1236	90
708	56.106804	9.841277	1	0	1236	90
709	56.345690	8.348210	1	0	1236	90
710	56.428403	9.449855	1	0	1236	90
711	55.617440	8.487860	1	0	1236	90
712	56.016513	8.377535	1	0	1236	90
713	57.598300	10.410380	1	0	1236	90
714	56.444814	8.841546	1	0	1236	90
715	57.591780	9.962220	1	0	1236	90
716	55.088482	8.844537	1	0	1236	90
717	56.412390	10.878980	1	0	1236	90
718	56.490639	9.040737	1	0	1236	90
719	56.952890	8.679320	1	0	1236	90
720	56.878642	9.855709	1	0	1236	90
721	56.490620	8.608070	1	0	1236	90
722	56.771393	9.428629	1	0	1236	90
723	56.361810	8.607960	1	0	1236	90
724	56.667112	9.194316	1	0	1236	90
725	56.132990	8.976180	1	0	1236	90
726	54.945314	9.134664	1	0	1236	90
727	55.468190	8.762000	1	0	1236	90
728	55.774132	9.812361	1	0	1236	90
729	54.936290	9.258140	1	0	1236	90
730	55.391163	9.316533	1	0	1236	90
731	56.348150	8.350700	1	0	1236	90
732	56.447125	9.300381	1	0	1236	90
733	55.618030	8.488460	1	0	1236	90
734	55.989058	9.642656	1	0	1236	90
735	57.715010	10.530930	1	0	1236	90
736	56.053459	9.735391	1	0	1236	90
737	57.591200	9.967900	1	0	1236	90
738	55.293473	9.027020	1	0	1236	90
739	56.411800	10.877340	1	0	1236	90
740	55.940098	8.606082	1	0	1236	90
741	56.952020	8.588200	1	0	1236	90
742	55.547089	9.067787	1	0	1236	90
743	56.490620	8.608070	1	0	1236	90
744	56.402930	9.421648	1	0	1236	90
745	56.361680	8.616310	1	0	1236	90
746	55.953582	10.137887	1	0	1236	90
747	56.133330	8.977860	1	0	1236	90
748	55.262626	9.555498	1	0	1236	90
749	55.465440	8.720420	1	0	1236	90
750	57.037321	8.717690	1	0	1236	90
751	54.936290	9.258140	1	0	1236	90
752	57.058959	9.209803	1	0	1236	90
753	56.346240	8.348850	1	0	1236	90
754	57.192584	9.610550	1	0	1236	90
755	55.617810	8.488310	1	0	1236	90
756	55.544796	8.498021	1	0	1236	90
757	57.598300	10.410380	1	0	1236	90
758	57.217602	9.693340	1	0	1236	90
759	57.590570	9.969820	1	0	1236	90
760	56.052495	9.281056	1	0	1236	90
761	56.410470	10.874340	1	0	1236	90
762	56.905697	9.418708	1	0	1236	90
763	56.952890	8.679320	1	0	1236	90
764	55.860505	9.400430	1	0	1236	90
765	56.486790	8.612230	1	0	1236	90
766	56.349559	9.286882	1	0	1236	90
767	56.361410	8.613880	1	0	1236	90
768	56.977054	10.214948	1	0	1236	90
769	56.132850	8.977560	1	0	1236	90
770	55.635214	9.569638	1	0	1236	90
771	55.465210	8.716640	1	0	1236	90
772	56.273534	10.564283	1	0	1236	90
773	54.936320	9.257880	1	0	1236	90
774	55.896577	9.498546	1	0	1236	90
775	56.343710	8.345330	1	0	1236	90
776	57.694377	10.471928	1	0	1236	90
777	55.618220	8.488570	1	0	1236	90
778	56.107867	8.901034	1	0	1236	90
779	57.590670	10.408510	1	0	1236	90
780	55.626497	9.316282	1	0	1236	90
781	57.591200	9.967900	1	0	1236	90
782	56.250991	9.946745	1	0	1236	90
783	56.409060	10.872000	1	0	1236	90
784	57.088025	10.250556	1	0	1236	90
785	56.957890	8.602450	1	0	1236	90
786	56.187840	9.573462	1	0	1236	90
787	56.488030	8.612240	1	0	1236	90
788	55.859504	9.051049	1	0	1236	90
789	56.363880	8.619940	1	0	1236	90
790	57.260816	10.205525	1	0	1236	90
791	56.133200	8.974870	1	0	1236	90
792	55.543022	8.972421	1	0	1236	90
793	55.465210	8.716640	1	0	1236	90
794	55.424802	9.398331	1	0	1236	90
795	54.933780	9.257250	1	0	1236	90
796	54.908658	8.913402	1	0	1236	90
797	56.347830	8.350470	1	0	1236	90
798	56.428403	9.449855	1	0	1236	90
799	55.618030	8.488460	1	0	1236	90
800	55.927916	9.598711	1	0	1236	90
801	57.625070	10.435480	1	0	1236	90
802	56.333278	9.763126	1	0	1236	90
803	57.591800	9.962520	1	0	1236	90
804	56.151429	9.297892	1	0	1236	90
805	56.408000	10.871420	1	0	1236	90
806	55.801510	8.764016	1	0	1236	90
807	56.960460	8.636720	1	0	1236	90
808	56.700082	10.011471	1	0	1236	90
809	56.490010	8.610060	1	0	1236	90
810	56.609515	9.181144	1	0	1236	90
811	56.362750	8.618770	1	0	1236	90
812	56.707668	9.134484	1	0	1236	90
813	56.133190	8.974640	1	0	1236	90
814	56.933656	9.966898	1	0	1236	90
815	55.464930	8.712740	1	0	1236	90
816	57.433299	10.062468	1	0	1236	90
817	54.932990	9.256970	1	0	1236	90
818	56.224906	8.938762	1	0	1236	90
819	56.347830	8.350470	1	0	1236	90
820	55.917643	9.264982	1	0	1236	90
821	55.616720	8.486390	1	0	1236	90
822	57.012534	8.976516	1	0	1236	90
823	57.722720	10.542720	1	0	1236	90
824	55.505373	8.774038	1	0	1236	90
825	57.591750	9.963380	1	0	1236	90
826	57.120871	9.747360	1	0	1236	90
827	56.409710	10.872760	1	0	1236	90
828	55.264629	9.636675	1	0	1236	90
829	56.955080	8.669790	1	0	1236	90
830	56.355542	8.661008	1	0	1236	90
831	56.489280	8.611280	1	0	1236	90
832	57.069585	9.519721	1	0	1236	90
833	56.365320	8.620530	1	0	1236	90
834	57.217602	9.693340	1	0	1236	90
835	56.132990	8.976180	1	0	1236	90
836	57.492188	10.078183	1	0	1236	90
837	55.464770	8.706800	1	0	1236	90
838	57.071907	9.271591	1	0	1236	90
839	54.933320	9.257100	1	0	1236	90
840	56.208000	9.733064	1	0	1236	90
841	56.343730	8.344940	1	0	1236	90
842	56.532086	9.077284	1	0	1236	90
843	55.616720	8.486390	1	0	1236	90
844	55.320237	9.133772	1	0	1236	90
845	57.662010	10.465160	1	0	1236	90
846	56.617558	9.976418	1	0	1236	90
847	57.591200	9.967900	1	0	1236	90
848	56.289543	9.430979	1	0	1236	90
849	56.412700	10.880130	1	0	1236	90
850	57.135888	9.570895	1	0	1236	90
851	56.958790	8.646950	1	0	1236	90
852	56.328828	10.077257	1	0	1236	90
853	56.491510	8.600610	1	0	1236	90
854	56.173908	9.342314	1	0	1236	90
855	56.365310	8.620900	1	0	1236	90
856	55.381665	9.582236	1	0	1236	90
857	56.132840	8.977710	1	0	1236	90
858	56.486967	10.237987	1	0	1236	90
859	55.464930	8.712740	1	0	1236	90
860	55.294578	9.618413	1	0	1236	90
861	54.934460	9.257490	1	0	1236	90
862	57.382004	10.180674	1	0	1236	90
863	56.345320	8.347660	1	0	1236	90
864	55.212636	9.126109	1	0	1236	90
865	55.617110	8.487290	1	0	1236	90
866	55.995329	9.244553	1	0	1236	90
867	57.625070	10.435480	1	0	1236	90
868	56.468100	9.303408	1	0	1236	90
869	57.591620	9.965000	1	0	1236	90
870	55.982991	9.295355	1	0	1236	90
871	56.412780	10.880070	1	0	1236	90
872	55.870822	9.916955	1	0	1236	90
873	56.958790	8.646950	1	0	1236	90
874	56.708373	9.984176	1	0	1236	90
875	56.490910	8.606490	1	0	1236	90
876	56.553688	9.605636	1	0	1236	90
877	56.364680	8.620360	1	0	1236	90
878	55.910556	10.065392	1	0	1236	90
879	56.133420	8.972880	1	0	1236	90
880	56.481991	10.793383	1	0	1236	90
881	55.464930	8.712740	1	0	1236	90
882	56.138526	9.236240	1	0	1236	90
883	54.934460	9.257490	1	0	1236	90
884	55.233972	8.825254	1	0	1236	90
885	56.346240	8.348850	1	0	1236	90
886	55.830461	8.675798	1	0	1236	90
887	55.618030	8.488460	1	0	1236	90
888	56.665020	9.455706	1	0	1236	90
889	57.715010	10.530930	1	0	1236	90
890	56.903586	10.027257	1	0	1236	90
891	57.591800	9.962520	1	0	1236	90
892	55.778195	9.201571	1	0	1236	90
893	56.408450	10.871580	1	0	1236	90
894	56.779858	9.604584	1	0	1236	90
895	56.952890	8.688050	1	0	1236	90
896	57.408277	10.444604	1	0	1236	90
897	56.490010	8.610060	1	0	1236	90
898	56.293143	9.431639	1	0	1236	90
899	56.361820	8.610500	1	0	1236	90
900	55.506085	9.508259	1	0	1236	90
901	56.133330	8.977860	1	0	1236	90
902	56.735324	9.731539	1	0	1236	90
903	55.464770	8.706800	1	0	1236	90
904	56.288670	9.414173	1	0	1236	90
905	54.934810	9.257540	1	0	1236	90
906	55.246429	8.815807	1	0	1236	90
907	56.343710	8.345330	1	0	1236	90
908	57.399732	10.060578	1	0	1236	90
909	55.618220	8.488570	1	0	1236	90
910	56.494248	9.282847	1	0	1236	90
911	57.590670	10.408510	1	0	1236	90
912	55.675592	8.599370	1	0	1236	90
913	57.591620	9.965000	1	0	1236	90
914	56.187840	9.573462	1	0	1236	90
915	56.409710	10.872760	1	0	1236	90
916	55.489228	8.778490	1	0	1236	90
917	56.958790	8.646950	1	0	1236	90
918	56.902289	10.166165	1	0	1236	90
919	56.491830	8.597680	1	0	1236	90
920	57.372086	10.317325	1	0	1236	90
921	56.361410	8.613880	1	0	1236	90
922	57.356797	10.109100	1	0	1236	90
923	56.133570	8.971100	1	0	1236	90
924	57.101401	8.855440	1	0	1236	90
925	55.467380	8.749610	1	0	1236	90
926	56.904500	10.219452	1	0	1236	90
927	54.933320	9.257100	1	0	1236	90
928	55.500890	8.839050	1	0	1236	90
929	56.343730	8.344940	1	0	1236	90
930	55.001652	9.392856	1	0	1236	90
931	55.617440	8.487860	1	0	1236	90
932	55.117272	9.086556	1	0	1236	90
933	57.722720	10.542720	1	0	1236	90
934	57.238166	9.790003	1	0	1236	90
935	57.591200	9.967900	1	0	1236	90
936	56.716158	9.082857	1	0	1236	90
937	56.412780	10.880070	1	0	1236	90
938	57.171749	10.107542	1	0	1236	90
939	56.955080	8.669790	1	0	1236	90
940	57.269391	9.885504	1	0	1236	90
941	56.488030	8.612240	1	0	1236	90
942	56.830949	9.807551	1	0	1236	90
943	56.361810	8.607960	1	0	1236	90
944	56.130485	8.832987	1	0	1236	90
945	56.133200	8.974870	1	0	1236	90
946	57.058603	9.508434	1	0	1236	90
947	55.467380	8.749610	1	0	1236	90
948	55.892905	10.150919	1	0	1236	90
949	54.936290	9.258140	1	0	1236	90
950	56.209899	10.205237	1	0	1236	90
951	56.348150	8.350700	1	0	1236	90
952	56.618845	9.414412	1	0	1236	90
953	55.617230	8.487550	1	0	1236	90
954	56.838938	9.379072	1	0	1236	90
955	57.693410	10.490460	1	0	1236	90
956	56.925689	9.029850	1	0	1236	90
957	57.591200	9.967900	1	0	1236	90
958	56.849045	9.673818	1	0	1236	90
959	56.410470	10.874340	1	0	1236	90
960	55.343787	9.374561	1	0	1236	90
961	56.956890	8.614700	1	0	1236	90
962	56.293781	10.552591	1	0	1236	90
963	56.486790	8.612230	1	0	1236	90
964	56.082010	9.962280	1	0	1236	90
965	56.365320	8.620530	1	0	1236	90
966	55.893456	9.802842	1	0	1236	90
967	56.133570	8.971100	1	0	1236	90
968	56.849045	9.673818	1	0	1236	90
969	55.467880	8.757390	1	0	1236	90
970	56.578083	8.649210	1	0	1236	90
971	54.934810	9.257540	1	0	1236	90
972	55.144255	8.884021	1	0	1236	90
973	56.345690	8.348210	1	0	1236	90
974	55.088482	8.844537	1	0	1236	90
975	55.617110	8.487290	1	0	1236	90
976	56.601232	9.863240	1	0	1236	90
977	57.566310	10.408940	1	0	1236	90
978	56.404420	9.421273	1	0	1236	90
979	57.591200	9.967900	1	0	1236	90
980	56.175321	9.521764	1	0	1236	90
981	56.411800	10.877340	1	0	1236	90
982	55.917643	9.264982	1	0	1236	90
983	56.958790	8.646950	1	0	1236	90
984	57.286338	9.634487	1	0	1236	90
985	56.491300	8.601540	1	0	1236	90
986	56.706743	9.556768	1	0	1236	90
987	56.365310	8.620900	1	0	1236	90
988	56.553228	8.961710	1	0	1236	90
989	56.132840	8.977710	1	0	1236	90
990	56.234808	9.658626	1	0	1236	90
991	55.464770	8.706800	1	0	1236	90
992	57.270073	9.941850	1	0	1236	90
993	54.933780	9.257250	1	0	1236	90
994	55.279154	9.605276	1	0	1236	90
995	56.344220	8.346060	1	0	1236	90
996	57.058603	9.508434	1	0	1236	90
997	55.618220	8.488570	1	0	1236	90
998	56.404420	9.421273	1	0	1236	90
999	57.662010	10.465160	1	0	1236	90
1000	57.127833	9.495110	1	0	1236	90
1001	57.591620	9.965000	1	0	1236	90
1002	56.373236	8.915485	1	0	1236	90
1003	56.409710	10.872760	1	0	1236	90
1004	56.660876	9.943889	1	0	1236	90
1005	56.952890	8.679320	1	0	1236	90
1006	56.355542	8.661008	1	0	1236	90
1007	56.491500	8.601930	1	0	1236	90
